"id","train","target","tof","r","fitem","ford","m","f1","f3","f5","f6","f7","f8","f9","f10","f12","f14","f17","f19","f20","f21","f22","f23","f26","f27","f30","f31","f35","f36","f37","f38","f39","f40","f41","f44","f50","f99","m1","m3","m5","m6","m7","m8","m9","m10","m12","m14","m17","m19","m20","m21","m22","m23","m26","m27","m30","m31","m35","m36","m37","m38","m39","m40","m41","m44","m50","m99"
3175804,1,0,5.92470910335387,4.4435318275154,25,6,318.25,0,0,0,0,0,5,0,0,2,0,0,2,13,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.08,0,0,27.97,0,0,30.63,165.66,0,0,0,0,0,20.4,20.4,0,0,0,0,0,0,0,10.12,0,0
3176290,0,0,2.88021902806297,0.114989733059548,35,7,327.9,0,0,0,0,1,2,0,0,1,4,0,3,1,0,0,1,0,0,0,1,6,0,2,0,0,0,1,0,0,12,0,0,0,0,0,16.85,0,0,10,37.7,0,29.8,3.95,0,0,9.9,0,0,0,9.8,50.7,0,17.85,0,0,0,2.5,0,0,138.85
3177602,0,35.88,6.84462696783025,0.728268309377139,69,25,713.54,1,0,0,1,0,0,0,0,0,10,0,11,6,3,1,2,1,2,0,10,5,4,0,0,0,4,1,1,1,5,7.64,0,0,17.38,0,0,0,0,0,76.44,0,131.9,63.11,28.89,15.24,23.19,7.64,18.07,0,104.53,25.77,36.69,0,0,0,40.47,12.5,2.56,9.95,91.56
3179168,0,0,4.09034907597536,3.27720739219713,6,3,94.31,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.24,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,0,0
3179249,1,0,6.6009582477755,6.6009582477755,3,1,119,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.46,7.64,0,0,0,0,0,85.9,0,0,0,0,0,0,0,0,0,0,0
3179869,0,0,5.75222450376454,1.4072553045859,28,7,420.32,1,0,0,0,0,0,0,0,0,4,1,4,5,0,0,1,0,0,1,6,0,0,0,0,0,1,0,1,2,1,7.64,0,0,0,0,0,0,0,0,58.05,49.95,120.15,40.02,0,0,9.2,0,0,20.4,83.3,0,0,0,0,0,5.09,0,2.56,15.29,8.67
3180921,0,0,6.83093771389459,4.6652977412731,3,2,50.98,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.46,0,15.31,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0
3181111,0,0,6.69404517453799,2.95140314852841,9,3,92.11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20.35,8.67,0,0,0,0,0,0,9.2,10.23,4.09,6.54,0,0,0,0,0,0,33.03
3181359,1,0,0.139630390143737,0.139630390143737,3,1,22.85,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.95,0,0,0,0,0,0,0,0,0,0,0,7.95,0,0,0,0,0,0,9.95,0,0,0,0,0,0,0,0,0,0
3182053,1,0,1.92470910335387,1.92470910335387,5,1,15.25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,0,0,0,0,9.8,0,0
3184102,0,26.85,6.39835728952772,0.0766598220396988,12,9,198.86,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,174.06,0,0,0,0,0,0,0,0,0,0,0,0,0,12.95,0,0,0,11.85
3185761,0,0,5.93018480492813,2.09445585215606,7,3,44.33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.99,0,0,0,0,0,0,0,0,0,15.04,9.66,0,5,0,0,0,0,8.64,0,0
3186156,1,0,2.08898015058179,0.15605749486653,14,2,131.2,0,1,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,36.75,58.75,0,0,0,0,0,0,0,11.95,0,0,0,0,0,0,0,12.8,5.95
3186717,1,0,7.03901437371663,2.87748117727584,10,4,105.55,1,0,0,0,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,12.78,0,0,0,13.05,25.51,0,0,0,0,0,20.35,0,14.11,0,0,0,0,0,0,13.15,0,6.6,0,0,0,0,0,0,0
3187390,0,0,7.04175222450376,0.698151950718686,17,7,204.89,1,0,1,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,6,5.95,0,5,0,0,0,0,0,0,18.7,0,28.38,30.15,0,0,0,0,6.9,0,5.06,0,0,6.62,0,0,0,0,0,0,98.13
3188418,1,0,6.84736481861739,3.48528405201917,15,5,420.92,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,101.24,0,0,19.94,105.74,0,0,25.54,0,0,0,0,0,0,0,56.06,61.28,0,0,0,0,51.13,0,0,0,0
3188469,1,0,5.88637919233402,3.13210130047912,3,2,21.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.31
3189961,0,0,4.88432580424367,0.982888432580424,11,2,92.51,0,0,1,0,1,2,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.95,0,7.57,10.06,0,0,0,0,0,12.68,53.25,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
3190960,1,0,6.88021902806297,1.98767967145791,8,5,68.55,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,9.95,13.85,0,0,0,0,0,7.5,0,0,11.73,0,0,15.31,0,0,0,0
3193012,1,0,0.947296372347707,0.246406570841889,16,4,254.5,0,1,0,0,0,6,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,90.6,0,0,0,4.5,0,54.75,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.75
3193675,1,0,6.74880219028063,0.832306639288159,117,14,1585.7,0,0,0,0,0,0,0,0,2,0,0,11,51,3,0,0,1,0,0,1,8,2,1,0,0,7,1,0,1,28,0,0,0,0,0,0,0,0,21.86,0,0,208.6,590.62,25.6,0,0,2.95,0,0,10.12,62.58,26.47,15.24,0,0,84.33,7.67,0,20.43,509.23
3193926,0,19.75,7.05817932922656,1.50308008213552,48,16,504.08,1,0,0,0,0,2,0,0,0,5,0,15,6,0,1,0,1,0,0,7,1,1,1,0,0,3,0,2,0,2,10.17,0,0,0,0,17.84,0,0,0,81.15,0,166.83,59.17,0,7.95,0,12.78,0,0,69.15,10.17,20.4,5.09,0,0,25.54,0,10.17,0,7.64
3194078,0,0,5.96851471594798,0.405201916495551,15,4,181.36,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67,0,0,0,0,10.2,0,0,94.14,0,0,0,30.47,0,0,0,37.88,0,0,0,0,0,0,0,0,0,0
3195600,1,39.75,6.95687885010267,0.851471594798084,70,31,958.33,5,2,2,2,0,7,0,5,1,0,0,4,3,0,0,4,4,1,0,4,15,1,0,0,0,1,1,5,0,3,21.91,70.46,11.09,19.95,0,103.92,0,115.58,10.12,0,0,82.31,37.72,0,0,94.91,36.34,6.54,0,23.42,129.1,25.56,0,0,0,15.31,10.12,115.5,0,28.45
3195716,0,0,6.73511293634497,2.94045174537988,33,6,259.97,3,0,1,0,0,2,0,0,1,4,0,4,0,0,0,0,0,0,0,9,0,1,1,0,0,2,2,1,1,1,21.68,0,5.06,0,0,19.15,0,0,10.2,20.78,0,35.61,0,0,0,0,0,0,0,63.04,0,5.11,5.06,0,0,15.21,13.19,10.2,20.43,15.24
3197603,0,0,6.31348391512663,3.564681724846,8,4,116.75,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,50.11,10.17,0,0,0,6.62,0,0,10.2,0,0,0,6.62,0,0,10.12,0,0,22.91,0,0,0,0
3197700,0,0,6.87748117727584,2.55715263518138,16,5,454.23,1,0,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,35.28,0,15.24,0,0,0,0,0,0,68.07,0,211.96,0,0,0,0,0,0,0,100.2,0,0,0,0,0,8.18,15.31,0,0,0
3199029,0,0,7.05270362765229,1.17453798767967,23,4,196.52,2,0,1,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,1,0,3,18.71,0,0,37.85,0,0,0,0,0,37.7,0,32.91,0,0,0,0,0,0,0,7.64,2.95,0,0,9.95,0,27.3,0,1.95,0,19.55
3200094,0,0,6.8062970568104,0.334017796030116,20,8,371.73,0,0,1,1,0,1,0,0,1,0,3,3,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,1,0,0,8.9,5.01,0,9.95,0,0,7.57,0,185.6,51.04,0,0,0,0,0,35.59,0,68.07,0,0,0,0,0,0,0,0,0,0
3200191,0,0,5.60438056125941,5.60438056125941,1,1,20.43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200701,0,0,3.09377138945927,0.407939767282683,15,5,122.84,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,20.43,27.25,0,0,10.2,6.5,0,0,0,5,0,9.9,0,0,0,0,0,20.29,23.28,0,0,0
3202690,0,0,6.50513347022587,0.53388090349076,38,13,415.08,3,0,1,0,1,1,0,0,1,3,0,3,7,0,0,0,0,0,0,0,3,1,1,0,0,2,0,0,6,5,22.45,0,7.95,0,0,5.95,0,0,15.24,16.07,0,23.82,79.5,0,0,0,0,0,0,0,24.26,5,3.95,0,0,32.9,0,0,131.18,46.81
3203840,0,0,7.05817932922656,0.180698151950719,69,16,1278.32,0,0,0,0,7,0,0,0,2,0,0,10,19,1,0,4,0,12,0,3,1,1,0,0,0,7,0,1,0,1,0,0,0,0,211.52,0,0,0,64.57,0,0,222.01,305.67,10.2,0,63.02,0,167.18,0,22.93,20.43,29.65,0,0,0,100.83,0,50.11,0,10.2
3204367,0,34.8,7.05817932922656,0.736481861738535,100,20,1211.22,3,0,1,1,0,0,0,0,1,4,0,33,23,0,0,0,0,0,0,23,5,0,1,0,0,1,0,2,0,2,22.8,0,7.57,10,0,0,0,0,15.24,53.35,0,552.46,229.46,0,0,0,0,0,0,243.66,36.84,0,5.01,0,0,6.95,0,12.76,0,15.13
3205835,0,0,5.75496235455168,4.83778234086242,3,2,39.86,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.43,0,0,0,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3207080,1,0,6.94318959616701,1.46201232032854,48,19,458.85,0,1,0,0,0,8,0,0,3,0,0,2,0,0,0,0,0,1,1,24,2,1,0,0,0,3,1,0,0,1,0,5.11,0,0,0,63.23,0,0,50.98,0,0,9.01,0,0,0,0,0,8.59,50.87,212.05,21.93,4.06,0,0,0,25.44,7.57,0,0,0
3212130,0,0,5.98494182067077,2.59548254620123,58,15,570.8,5,1,3,0,0,0,0,1,0,8,0,4,0,0,0,0,0,0,0,13,6,9,0,0,0,5,1,1,0,1,28.67,25.54,19.84,0,0,0,0,13.24,0,123.87,0,54.09,0,0,0,0,0,0,0,96.12,59.22,92.88,0,0,0,39.49,10.2,2.56,0,5.09
3213536,0,0,4.61601642710472,0.418891170431211,48,10,330.96,1,0,0,0,0,10,0,2,0,6,0,6,7,0,0,0,0,0,1,1,9,0,2,0,0,0,0,1,0,2,3.95,0,0,0,0,80.38,0,19.8,0,32.42,0,52.8,48.65,0,0,0,0,0,9.95,6.95,47.6,0,7.9,0,0,0,0,2.5,0,18.06
3218457,0,0,7.02258726899384,0.908966461327858,38,11,457.07,1,0,0,0,0,1,0,0,1,1,0,11,0,1,0,0,0,0,1,8,1,0,2,0,0,5,0,3,0,2,15.24,0,0,0,0,25.51,0,0,12.68,0,0,184.14,0,7.67,0,0,0,0,10.2,74.5,5.01,0,14.95,0,0,37.87,0,51.39,0,17.9
3218503,1,0,6.42847364818617,0.980150581793292,57,14,644.74,0,0,0,0,1,3,0,1,0,7,0,24,0,0,0,1,0,0,0,6,8,0,1,0,0,2,1,0,0,2,0,0,0,0,16.95,25.72,0,12.78,0,51.54,0,350.64,0,0,0,7.95,0,0,0,58.4,44.73,0,10.12,0,0,36.46,10.2,0,0,19.24
3219399,1,0,6.15195071868583,0.711841204654346,12,4,104.14,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,0,4.95,0,0,0,0,0,9.95,0,0,0,15.24,0,0,0,0,0,0,49.1,0,0,0,0,0,24.9,0
3220206,0,0,6.79260780287474,2.52977412731006,11,9,214.46,0,0,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.46,36.94,0,0,0,17.84,0,20.35,0,15.31,0,0,0,98.55,0,0,0,0,0,0,0,0,0,0,0,0
3223531,1,0,7.05270362765229,1.05681040383299,53,19,601.71,3,0,0,0,0,0,0,0,0,9,0,17,15,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,2,0,28.2,0,0,0,0,0,0,0,0,57.86,0,215.21,218.3,0,0,0,0,14.47,0,35.19,0,0,0,0,0,22.5,0,0,10,0
3224970,1,0,3.76454483230664,2.26694045174538,17,4,191.17,0,0,0,0,1,2,0,1,0,0,0,4,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,5,0,0,0,0,7.57,15.9,0,4.95,0,0,0,29.72,0,10.17,0,0,0,0,0,0,12.09,0,10.2,0,0,0,0,0,0,100.56
3225259,1,0,0.424366872005476,0.424366872005476,13,1,120.24,0,0,0,0,1,1,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,5,21.5,0,0,0,42.54,0,0,16.85,0,0,0,0,0,0,0,0,0,23.35,0,0,0,0,0,0,11
3225615,1,0,3.24161533196441,3.24161533196441,1,1,15.31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234312,0,0,6.8829568788501,0.928131416837782,20,15,387.19,0,0,0,0,0,3,0,0,0,1,0,9,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,125.16,0,0,0,7.5,0,153.71,22.96,0,0,0,0,0,0,0,20.43,0,0,0,0,19.22,0,0,0,38.22
3237257,0,0,6.11909650924025,0.257357973990418,26,6,301.09,0,0,1,0,0,0,0,0,0,5,0,3,3,0,0,0,1,0,0,5,4,3,0,0,0,1,0,0,0,0,0,0,10.17,0,0,0,0,0,0,33.91,0,75.44,40.7,0,0,0,5.01,0,0,56.06,42.67,32.03,0,0,0,5.09,0,0,0,0
3238539,1,30.8,6.3709787816564,0.191649555099247,38,23,640.65,1,1,0,0,0,2,0,0,2,0,0,18,7,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,7.57,12.68,0,0,0,29.9,0,0,56.75,0,0,352.56,115.35,0,0,10.12,0,0,10.2,35.39,0,0,0,0,0,0,0,0,0,10.12
3238776,1,0,7.05270362765229,0.388774811772758,35,18,431.86,2,0,0,0,1,1,0,0,3,0,0,8,11,0,0,5,0,0,0,1,3,0,0,0,0,0,0,0,0,0,20.43,0,0,0,7.64,4.95,0,0,57.21,0,0,97.63,122.18,0,0,73.5,0,0,0,15.24,33.08,0,0,0,0,0,0,0,0,0
3239705,1,0,4.9719370294319,4.9719370294319,3,1,73.96,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.83,0,10.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240215,0,0,6.27515400410678,0.438056125941136,60,17,684.97,6,1,0,0,2,4,0,0,2,8,0,0,2,0,0,5,0,0,1,14,6,1,1,0,0,1,2,4,0,0,63.83,25.51,0,0,20.18,30.83,0,0,25.51,87.14,0,0,22.26,0,0,58.25,0,0,20.4,134.45,78.48,14.95,20.25,0,0,10.2,45.63,27.1,0,0
3241793,0,0,0.706365503080082,0.112251882272416,15,3,91.94,0,0,1,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,5,0,7.95,23.9,0,0,0,0,0,0,12.89,0,0,0,0,0,0,9.95,25.85,0,6.4,0,0,0,0,0,0,0
3244300,0,0,6.65023956194387,1.18275154004107,26,9,347.64,1,1,0,0,1,1,0,0,0,1,1,6,0,0,0,0,2,0,0,4,0,1,0,0,0,3,3,1,0,0,5.01,20.35,0,0,10.12,9.95,0,0,0,12.76,35.8,101.24,0,0,0,0,20.32,0,0,41.33,0,25.05,0,0,0,37.27,23.42,5.01,0,0
3245101,0,119.5,0.788501026694045,0.449007529089665,7,2,125,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,39.8,0,19.9,0,0,0,0,0,0,0,0,0,0,14.9,0,0,0,0,0,24.9,25.5
3245748,0,34.65,6.05338809034908,0.112251882272416,39,12,370.51,2,0,0,0,2,1,1,0,0,8,0,0,1,1,0,2,1,0,0,2,6,2,0,0,0,2,1,0,0,7,10.02,0,0,0,11.85,7.64,14.32,0,0,127.93,0,0,7.57,10.2,0,9.15,5,0,0,18.15,30.84,17.81,0,0,0,14.15,3.95,0,0,81.94
3246728,0,0,5.02121834360027,1.31964407939767,72,8,821.47,1,0,0,0,0,0,0,0,2,18,0,9,34,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,2,10.12,0,0,0,0,0,0,0,23.19,206.02,0,95.69,406.7,0,0,0,0,0,0,20.22,0,11.25,0,0,0,30.58,0,0,0,17.7
3248836,1,0,7.04996577686516,0.101300479123888,81,23,752.39,9,1,10,0,1,1,0,0,7,9,3,14,3,1,0,1,0,0,0,15,0,0,0,0,0,1,3,0,0,2,70.86,7.5,43.8,0,5.09,15.31,0,0,84.88,64.88,68.97,176.76,22.45,5.11,0,20.35,0,0,0,129.48,0,0,0,0,0,10.12,19.84,0,0,7
3249247,1,0,6.85831622176591,2.362765229295,40,11,711.54,1,0,3,0,9,1,1,0,1,4,0,6,0,0,0,1,1,0,0,0,4,0,2,0,0,1,0,4,0,1,14.95,0,20.54,0,305.9,12.76,8.67,0,10.17,26.25,0,99.83,0,0,0,12.68,20.43,0,0,0,52.05,0,14.17,0,0,20.43,0,42.1,0,50.62
3249808,0,0,7.02258726899384,0.602327173169062,227,34,3182.15,12,1,4,0,1,0,0,3,9,13,0,40,31,0,0,3,0,24,0,34,8,17,6,1,0,6,1,0,0,13,103.98,9.95,47.47,0,9.9,0,0,24.01,140.12,176.37,0,524.35,409.73,0,0,28.63,0,278.25,0,543.96,68.56,464.33,45.76,10.17,0,119.82,15.24,0,0,161.54
3250644,0,0,6.76249144421629,0.610540725530459,56,25,536.43,1,0,5,0,4,16,0,0,2,0,0,7,5,1,0,6,0,0,0,0,2,0,0,0,0,1,0,2,0,4,5.11,0,31.65,0,30.64,182.54,0,0,17.77,0,0,81.22,49.82,7.8,0,45.91,0,0,0,0,11.14,0,0,0,0,10.17,0,7.9,0,54.75
3251055,0,0,5.81245722108145,5.81245722108145,1,1,12.78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3251594,1,0,6.61190965092402,5.14168377823409,10,2,166.17,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,34.77,65.45,12.68,0,0,0,0,0,0,12.65,15.19,0,0,0,0,15.24,0,0,0,0
3252779,0,0,6.94045174537988,0.851471594798084,159,12,1612.38,1,1,3,0,0,2,0,1,1,18,0,24,39,1,1,12,12,3,0,10,18,1,3,0,0,3,2,0,2,1,5.11,3.95,15.06,0,0,10.17,0,5.11,7.57,163.13,0,205.44,454.79,7.57,5.11,134.4,122.17,55.39,0,101.88,139.8,10.2,19.29,0,0,53.51,22.85,0,39.8,30.06
3252817,1,0,4.03285420944558,0.640657084188912,11,3,193.06,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.17,0,0,0,0,0,0,0,0,20.43,162.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253856,0,0,6.65297741273101,0.465434633812457,41,8,335.65,1,0,2,0,0,9,0,0,0,0,0,4,7,1,0,0,0,0,0,1,10,0,1,0,0,1,0,3,0,1,8.67,0,13.9,0,0,73.25,0,0,0,0,0,38.12,55.79,8.64,0,0,0,0,0,12.76,80.86,0,5.95,0,0,8.59,0,16.45,0,12.68
3254151,1,0,5.87268993839836,1.32785763175907,16,11,227.41,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.4,18.87,0,0,0,0,14.95,0,0,0,0,0,0,0,38.19,0,0,0,0
3254372,1,0,5.75770020533881,0.199863107460643,45,24,420.49,1,2,0,0,0,4,0,0,1,18,0,5,0,0,1,0,0,0,0,0,6,0,1,0,0,1,0,0,0,5,7.67,18.87,0,0,0,34,0,0,15.31,171.83,0,66.24,0,0,5,0,0,0,0,0,56.63,0,6.5,0,0,12.68,0,0,0,25.76
3255395,1,0,6.77344284736482,5.02669404517454,8,4,64.45,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,17.77,5.01,0,0,7.64,7.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.59,0,0,0,0,0,0,17.79,0,0
3256383,0,0,1.51403148528405,0.112251882272416,9,2,86.5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13.95,44.75,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,0,0,0,0,0,24.85
3257509,0,0,6.96235455167693,0.101300479123888,43,16,433.88,1,1,0,0,0,4,1,0,0,1,0,6,14,0,1,0,0,5,0,2,0,0,0,0,0,3,1,3,0,0,4.95,24.9,0,0,0,35.1,9.2,0,0,0,0,71.61,151.42,0,10.2,0,0,41.66,0,15.04,0,0,0,0,0,28.12,3.95,37.73,0,0
3260003,0,0,6.86379192334018,2.2861054072553,32,5,736.21,0,0,0,0,0,3,0,2,8,0,0,7,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,77.13,0,34.67,281.9,0,0,154.26,4.95,20.35,0,0,0,0,0,102.64,0,0,0,0,0,0,0,39.88,0,20.43
3260143,1,0,3.24161533196441,0.4435318275154,36,5,311.49,1,0,1,0,3,2,0,0,0,2,0,1,1,0,0,0,0,0,0,2,13,0,2,0,0,2,1,0,2,3,7.57,0,5.5,0,25.95,17.9,0,0,0,11.94,0,5.99,12.68,0,0,0,0,0,0,7.9,86.61,0,50.95,0,0,9.95,2.95,0,34.8,30.8
3261069,0,0,6.24503764544832,2.93771389459274,20,4,253.14,2,0,1,0,0,4,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.19,0,7.62,0,0,43.13,0,0,0,33.18,0,81.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.45
3264459,1,0,1.8590006844627,1.8590006844627,6,1,33.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95,12.9,0,0,9.95,0,5,0,0,0,0
3266605,0,0,6.19575633127995,0.484599589322382,22,10,172.9,0,3,0,0,0,0,0,0,0,11,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,22.56,0,0,0,0,0,0,0,77.68,0,17.9,29.8,0,0,0,0,0,0,0,0,4.95,0,0,0,0,0,0,20,0
3268225,1,32.79,6.73237508555784,0.303901437371663,93,23,796.69,7,1,0,0,0,6,0,0,2,4,0,11,40,0,0,0,0,1,0,14,0,5,0,0,0,1,0,0,0,1,30.85,10.2,0,0,0,36.98,0,0,21.63,28.8,0,87.83,337.38,0,0,0,0,14.95,0,85.9,0,126.95,0,0,0,10.2,0,0,0,5.01
3268470,0,0,5.11430527036276,0.591375770020534,48,6,336.61,2,1,2,0,1,2,0,0,0,8,0,6,6,0,1,1,0,0,0,6,3,1,5,0,0,2,0,0,0,1,10.01,8.67,10.12,0,7.57,17.82,0,0,0,58.8,0,37.95,53.75,0,10.2,4.06,0,0,0,32.59,18.62,7.64,35.93,0,0,12.65,0,0,0,10.2
3269264,1,0,2.24777549623546,1.88364134154689,3,2,24.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0,0
3271285,1,0,4.68172484599589,4.68172484599589,1,1,25.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.51,0,0,0,0,0,0,0,0
3271897,1,0,1.99863107460643,1.99863107460643,3,1,29.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.95
